indicator_id,region_id,date,value
ZSFH,99964,2001-10-31,212190.43912994
ZSFH,99964,2001-09-30,211520.69940179
ZSFH,99964,2001-08-31,210462.824210858
ZSFH,99964,2001-07-31,209187.590591117
ZSFH,99964,2001-06-30,208173.757186092
ZSFH,99964,2001-05-31,207306.649316473
ZSFH,99964,2001-04-30,207234.463278667
ZSFH,99964,2001-03-31,207553.549720439
ZSFH,99964,2001-02-28,208651.852916746
ZSFH,99964,2001-01-31,208583.706726686
ZSFH,99964,2000-12-31,208587.734535532
ZSFH,99964,2000-11-30,207972.327425251
ZSFH,99964,2000-10-31,207820.39612228
ZSFH,99964,2000-09-30,207017.395075293
ZSFH,99964,2000-08-31,205982.068199938
ZSFH,99964,2000-07-31,204990.453926405
ZSFH,99964,2000-06-30,204739.945617521
ZSFH,99964,2000-05-31,204722.868229294
ZSFH,99964,2000-04-30,204763.834939586
ZSFH,99964,2000-03-31,204407.657660713
ZSFH,99964,2000-02-29,204258.477205538
ZSFH,99964,2000-01-31,204013.507717644
ZSFH,99964,1999-12-31,202664.0
ZSFH,99964,1999-11-30,202181.0
ZSFH,99964,1999-10-31,201787.0
ZSFH,99964,1999-09-30,201652.0
ZSFH,99964,1999-08-31,201465.0
ZSFH,99964,1999-07-31,200955.0
ZSFH,99964,1999-06-30,200498.0
ZSFH,99964,1999-05-31,200036.0
ZSFH,99964,1999-04-30,199580.0
ZSFH,99964,1999-03-31,198835.0
ZSFH,99964,1999-02-28,197524.0
ZSFH,99964,1999-01-31,197560.0
ZSFH,99964,1998-12-31,198021.0
ZSFH,99964,1998-11-30,199105.0
ZSFH,99964,1998-10-31,199133.0
ZSFH,99964,1998-09-30,198749.0
ZSFH,99964,1998-08-31,197934.0
ZSFH,99964,1998-07-31,196349.0
ZSFH,99964,1998-06-30,195445.0
ZSFH,99964,1998-05-31,195514.0
ZSFH,99964,1998-04-30,196571.0
ZSFH,99964,1998-03-31,197436.0
ZSFH,99964,1998-02-28,196866.0
ZSFH,99964,1998-01-31,195964.0
ZSFH,99964,1997-12-31,196036.0
ZSFH,99964,1997-11-30,197444.0
ZSFH,99964,1997-10-31,198691.0
ZSFH,99964,1997-09-30,199365.0
ZSFH,99964,1997-08-31,200573.0
ZSFH,99964,1997-07-31,202618.0
ZSFH,99964,1997-06-30,203815.0
ZSFH,99964,1997-05-31,202934.0
ZSFH,99964,1997-04-30,200288.0
ZSFH,99964,1997-03-31,197337.0
ZSFH,99964,1997-02-28,195827.0
ZSFH,99964,1997-01-31,194264.0
ZSFH,99964,1996-12-31,191859.0
ZSFH,99964,1996-11-30,188262.0
ZSFH,99964,1996-10-31,185212.0
ZSFH,99964,1996-09-30,182737.0
ZSFH,99964,1996-08-31,180108.0
ZSFH,99964,1996-07-31,177275.0
ZSFH,99964,1996-06-30,174648.0
ZSFH,99964,1996-05-31,172876.0
ZSFH,99964,1996-04-30,171750.0
ZSFH,99964,1996-03-31,170880.0
ZSFH,99964,1996-02-29,170466.0
ZSFH,99964,1996-01-31,169804.0
ZSFH,99963,2023-09-30,475916.961155664
ZSFH,99963,2023-08-31,473844.264944131
ZSFH,99963,2023-07-31,470533.642233716
ZSFH,99963,2023-06-30,466895.172036082
ZSFH,99963,2023-05-31,463840.608197404
ZSFH,99963,2023-04-30,462111.83616102
ZSFH,99963,2023-03-31,461388.184645236
ZSFH,99963,2023-02-28,462121.184058046
ZSFH,99963,2023-01-31,464038.679880243
ZSFH,99963,2022-12-31,466769.695098307
ZSFH,99963,2022-11-30,469081.636980489
ZSFH,99963,2022-10-31,471767.998852622
ZSFH,99963,2022-09-30,476178.094714076
ZSFH,99963,2022-08-31,482170.341400874
ZSFH,99963,2022-07-31,486549.292261954
ZSFH,99963,2022-06-30,487056.490127622
ZSFH,99963,2022-05-31,482778.79958956
ZSFH,99963,2022-04-30,475337.53491662
ZSFH,99963,2022-03-31,465702.099193636
ZSFH,99963,2022-02-28,455820.137296542
ZSFH,99963,2022-01-31,447758.115150127
ZSFH,99963,2021-12-31,441835.974429265
ZSFH,99963,2021-11-30,437990.535535384
ZSFH,99963,2021-10-31,434823.672563574
ZSFH,99963,2021-09-30,431848.81903702
ZSFH,99963,2021-08-31,428018.566277332
ZSFH,99963,2021-07-31,422359.088442703
ZSFH,99963,2021-06-30,415014.597151615
ZSFH,99963,2021-05-31,407006.475122745
ZSFH,99963,2021-04-30,398896.759710581
ZSFH,99963,2021-03-31,391110.698921375
ZSFH,99963,2021-02-28,383796.30877471
ZSFH,99963,2021-01-31,377494.764045715
ZSFH,99963,2020-12-31,371619.487093804
ZSFH,99963,2020-11-30,365840.391902778
ZSFH,99963,2020-10-31,359978.328327029
ZSFH,99963,2020-09-30,355043.622528276
ZSFH,99963,2020-08-31,351494.816361785
ZSFH,99963,2020-07-31,349741.971594428
ZSFH,99963,2020-06-30,349555.148241842
ZSFH,99963,2020-05-31,349316.64935739
ZSFH,99963,2020-04-30,348139.385073193
ZSFH,99963,2020-03-31,345499.085360905
ZSFH,99963,2020-02-29,342291.098874195
ZSFH,99963,2020-01-31,339274.084259911
ZSFH,99963,2019-12-31,336483.50265897
ZSFH,99963,2019-11-30,334182.17362577
ZSFH,99963,2019-10-31,332311.173733748
ZSFH,99963,2019-09-30,331166.272477893
ZSFH,99963,2019-08-31,330635.827475164
ZSFH,99963,2019-07-31,330492.754015298
ZSFH,99963,2019-06-30,330437.839533556
ZSFH,99963,2019-05-31,330196.952114655
ZSFH,99963,2019-04-30,329528.104811854
ZSFH,99963,2019-03-31,328152.922549062
ZSFH,99963,2019-02-28,326314.135708915
ZSFH,99963,2019-01-31,324132.582020055
ZSFH,99963,2018-12-31,322401.504906123
ZSFH,99963,2018-11-30,320981.217480483
ZSFH,99963,2018-10-31,320140.953327963
ZSFH,99963,2018-09-30,319379.503425728
ZSFH,99963,2018-08-31,317906.620932383
ZSFH,99963,2018-07-31,316774.428061622
ZSFH,99963,2018-06-30,315391.251081505
ZSFH,99963,2018-05-31,314678.455815807
ZSFH,99963,2018-04-30,312739.72554709
ZSFH,99963,2018-03-31,310303.040169773
ZSFH,99963,2018-02-28,307343.712701883
ZSFH,99963,2018-01-31,304644.771030786
ZSFH,99963,2017-12-31,302556.220642077
ZSFH,99963,2017-11-30,301031.447833694
ZSFH,99963,2017-10-31,299662.456949096
ZSFH,99963,2017-09-30,298123.424295358
ZSFH,99963,2017-08-31,296176.394323089
ZSFH,99963,2017-07-31,294152.382576867
ZSFH,99963,2017-06-30,292070.571945779
ZSFH,99963,2017-05-31,290001.680746872
ZSFH,99963,2017-04-30,287645.552560729
ZSFH,99963,2017-03-31,284902.587780838
ZSFH,99963,2017-02-28,282029.797813238
ZSFH,99963,2017-01-31,279171.186897956
ZSFH,99963,2016-12-31,276541.009832499
ZSFH,99963,2016-11-30,274116.592803957
ZSFH,99963,2016-10-31,272001.853114582
ZSFH,99963,2016-09-30,270058.187055447
ZSFH,99963,2016-08-31,267964.120756178
ZSFH,99963,2016-07-31,266176.624682545
ZSFH,99963,2016-06-30,264144.555632216
ZSFH,99963,2016-05-31,262116.257018208
ZSFH,99963,2016-04-30,259544.892354494
ZSFH,99963,2016-03-31,256766.075463344
ZSFH,99963,2016-02-29,253613.277969293
ZSFH,99963,2016-01-31,250268.795080462
ZSFH,99963,2015-12-31,247074.380055294
ZSFH,99963,2015-11-30,244429.867948618
ZSFH,99963,2015-10-31,242082.108534979
ZSFH,99963,2015-09-30,239959.90610241
ZSFH,99963,2015-08-31,237503.337245629
ZSFH,99963,2015-07-31,235338.968093921
ZSFH,99963,2015-06-30,233057.282964599
ZSFH,99963,2015-05-31,231197.347665693
ZSFH,99963,2015-04-30,229270.423636672
ZSFH,99963,2015-03-31,227366.191255569
ZSFH,99963,2015-02-28,225309.150256031
ZSFH,99963,2015-01-31,223185.065970369
ZSFH,99963,2014-12-31,221366.009643749
ZSFH,99963,2014-11-30,219737.401732726
ZSFH,99963,2014-10-31,218077.408711266
ZSFH,99963,2014-09-30,216459.047161399
ZSFH,99963,2014-08-31,214674.19778634
ZSFH,99963,2014-07-31,213417.509688815
ZSFH,99963,2014-06-30,212149.692055868
ZSFH,99963,2014-05-31,211269.073554334
ZSFH,99963,2014-04-30,209684.45660512
ZSFH,99963,2014-03-31,208170.567809475
ZSFH,99963,2014-02-28,206288.119853567
ZSFH,99963,2014-01-31,204481.999458078
ZSFH,99963,2013-12-31,202565.440125198
ZSFH,99963,2013-11-30,200731.82253926
ZSFH,99963,2013-10-31,198984.607596378
ZSFH,99963,2013-09-30,197198.913928738
ZSFH,99963,2013-08-31,195174.59957749
ZSFH,99963,2013-07-31,193288.819199991
ZSFH,99963,2013-06-30,191066.519398685
ZSFH,99963,2013-05-31,188961.160815284
ZSFH,99963,2013-04-30,186746.508779116
ZSFH,99963,2013-03-31,184914.859081596
ZSFH,99963,2013-02-28,183127.387362122
ZSFH,99963,2013-01-31,181506.006622893
ZSFH,99963,2012-12-31,179935.175648978
ZSFH,99963,2012-11-30,178411.895067558
ZSFH,99963,2012-10-31,176443.587705415
ZSFH,99963,2012-09-30,174688.389875352
ZSFH,99963,2012-08-31,173000.88050071
ZSFH,99963,2012-07-31,172261.552620401
ZSFH,99963,2012-06-30,171631.192441878
ZSFH,99963,2012-05-31,171854.504437376
ZSFH,99963,2012-04-30,172424.680199223
ZSFH,99963,2012-03-31,173666.970287818
ZSFH,99963,2012-02-29,174419.630579208
ZSFH,99963,2012-01-31,174587.338211279
ZSFH,99963,2011-12-31,174661.92385813
ZSFH,99963,2011-11-30,175119.42362798
ZSFH,99963,2011-10-31,176834.259327704
ZSFH,99963,2011-09-30,178634.770828035
ZSFH,99963,2011-08-31,181207.074456052
ZSFH,99963,2011-07-31,182547.959724468
ZSFH,99963,2011-06-30,184171.0782337
ZSFH,99963,2011-05-31,185933.332400994
ZSFH,99963,2011-04-30,188604.620619567
ZSFH,99963,2011-03-31,190179.95385552
ZSFH,99963,2011-02-28,191245.704445358
ZSFH,99963,2011-01-31,193152.502239016
ZSFH,99963,2010-12-31,196060.445278388
ZSFH,99963,2010-11-30,199243.420718797
ZSFH,99963,2010-10-31,201431.662677458
ZSFH,99963,2010-09-30,203829.192729204
ZSFH,99963,2010-08-31,206245.686448355
ZSFH,99963,2010-07-31,208589.282420558
ZSFH,99963,2010-06-30,210041.623831408
ZSFH,99963,2010-05-31,209515.656218107
ZSFH,99963,2010-04-30,208273.702749805
ZSFH,99963,2010-03-31,207910.216574756
ZSFH,99963,2010-02-28,209115.289300867
ZSFH,99963,2010-01-31,210057.974840107
ZSFH,99963,2009-12-31,209659.20468021
ZSFH,99963,2009-11-30,208762.971120039
ZSFH,99963,2009-10-31,208780.761886735
ZSFH,99963,2009-09-30,209906.867356316
ZSFH,99963,2009-08-31,211771.086188362
ZSFH,99963,2009-07-31,214421.76208709
ZSFH,99963,2009-06-30,217066.22280031
ZSFH,99963,2009-05-31,220586.534177567
ZSFH,99963,2009-04-30,223937.540734906
ZSFH,99963,2009-03-31,226823.188679637
ZSFH,99963,2009-02-28,229395.641983314
ZSFH,99963,2009-01-31,232761.235304701
ZSFH,99963,2008-12-31,236928.962645645
ZSFH,99963,2008-11-30,240353.810316304
ZSFH,99963,2008-10-31,243004.111677072
ZSFH,99963,2008-09-30,245604.827805428
ZSFH,99963,2008-08-31,248451.248798065
ZSFH,99963,2008-07-31,250852.016747161
ZSFH,99963,2008-06-30,253574.659366986
ZSFH,99963,2008-05-31,256486.351281459
ZSFH,99963,2008-04-30,259374.614276018
ZSFH,99963,2008-03-31,261781.42432008
ZSFH,99963,2008-02-29,264282.325730206
ZSFH,99963,2008-01-31,266805.115365886
ZSFH,99963,2007-12-31,269259.895890847
ZSFH,99963,2007-11-30,270986.417247537
ZSFH,99963,2007-10-31,272359.192743667
ZSFH,99963,2007-09-30,273052.112281651
ZSFH,99963,2007-08-31,273243.862250944
ZSFH,99963,2007-07-31,273723.631063387
ZSFH,99963,2007-06-30,273735.18321334
ZSFH,99963,2007-05-31,273690.435096266
ZSFH,99963,2007-04-30,272797.365295195
ZSFH,99963,2007-03-31,272026.776858639
ZSFH,99963,2007-02-28,271292.416567367
ZSFH,99963,2007-01-31,270599.29361861
ZSFH,99963,2006-12-31,270402.027613479
ZSFH,99963,2006-11-30,271166.1170536
ZSFH,99963,2006-10-31,272217.39817676
ZSFH,99963,2006-09-30,272517.674703067
ZSFH,99963,2006-08-31,271905.221298638
ZSFH,99963,2006-07-31,270410.7636108
ZSFH,99963,2006-06-30,268621.261450126
ZSFH,99963,2006-05-31,265341.198788503
ZSFH,99963,2006-04-30,262206.297680238
ZSFH,99963,2006-03-31,259157.621822315
ZSFH,99963,2006-02-28,256838.508289186
ZSFH,99963,2006-01-31,253935.528440737
ZSFH,99963,2005-12-31,250326.334703545
ZSFH,99963,2005-11-30,246306.892566051
ZSFH,99963,2005-10-31,241391.503219117
ZSFH,99963,2005-09-30,235923.382998245
ZSFH,99963,2005-08-31,229808.099639627
ZSFH,99963,2005-07-31,223920.569247809
ZSFH,99963,2005-06-30,218894.974710724
ZSFH,99963,2005-05-31,214750.892082362
ZSFH,99963,2005-04-30,211642.62459787
ZSFH,99963,2005-03-31,209033.37768691
ZSFH,99963,2005-02-28,207294.534878117
ZSFH,99963,2005-01-31,205764.626968895
ZSFH,99963,2004-12-31,204245.015992356
ZSFH,99963,2004-11-30,202236.246239635
ZSFH,99963,2004-10-31,200724.306819944
ZSFH,99963,2004-09-30,198927.645436509
ZSFH,99963,2004-08-31,196882.807670695
ZSFH,99963,2004-07-31,194389.014625755
ZSFH,99963,2004-06-30,192276.666968702
ZSFH,99963,2004-05-31,190590.374503241
ZSFH,99963,2004-04-30,189241.751403129
ZSFH,99963,2004-03-31,188034.807489149
ZSFH,99963,2004-02-29,187510.143174511
ZSFH,99963,2004-01-31,186832.26298804
ZSFH,99963,2003-12-31,185891.959661163
ZSFH,99963,2003-11-30,184197.589810309
ZSFH,99963,2003-10-31,182362.076354905
ZSFH,99963,2003-09-30,180391.745466202
ZSFH,99963,2003-08-31,178367.751706017
ZSFH,99963,2003-07-31,176608.024867305
ZSFH,99963,2003-06-30,175425.254274272
ZSFH,99963,2003-05-31,174748.914827243
ZSFH,99963,2003-04-30,174304.264322811
ZSFH,99963,2003-03-31,173937.819891824
ZSFH,99963,2003-02-28,173811.106665275
ZSFH,99963,2003-01-31,173386.684539519
ZSFH,99963,2002-12-31,172839.599472304
ZSFH,99963,2002-11-30,171962.441698081
ZSFH,99963,2002-10-31,171435.295789006
ZSFH,99963,2002-09-30,170769.15339098
ZSFH,99963,2002-08-31,169932.387544656
ZSFH,99963,2002-07-31,168999.185392568
ZSFH,99963,2002-06-30,168476.668289822
ZSFH,99963,2002-05-31,168277.816968799
ZSFH,99963,2002-04-30,168204.313235575
ZSFH,99963,2002-03-31,168107.340666711
ZSFH,99963,2002-02-28,168336.144803795
ZSFH,99963,2002-01-31,168282.878131256
ZSFH,99963,2001-12-31,168076.54092974
ZSFH,99963,2001-11-30,167344.657422129
ZSFH,99963,2001-10-31,166825.921531343
ZSFH,99963,2001-09-30,165997.174162993
ZSFH,99963,2001-08-31,165192.045041759
ZSFH,99963,2001-07-31,164205.151766801
ZSFH,99963,2001-06-30,163472.66244866
ZSFH,99963,2001-05-31,162593.223816923
ZSFH,99963,2001-04-30,162476.257459751
ZSFH,99963,2001-03-31,162600.588793241
ZSFH,99963,2001-02-28,163446.414047003
ZSFH,99963,2001-01-31,163434.810314075
ZSFH,99963,2000-12-31,163426.359512213
ZSFH,99963,2000-11-30,162949.819534428
ZSFH,99963,2000-10-31,162715.958672714
ZSFH,99963,2000-09-30,161977.437860691
ZSFH,99963,2000-08-31,160991.469421463
ZSFH,99963,2000-07-31,159936.61109475
ZSFH,99963,2000-06-30,159334.162512497
ZSFH,99963,2000-05-31,159172.824436171
ZSFH,99963,2000-04-30,159132.395920564
ZSFH,99963,2000-03-31,158953.138827216
ZSFH,99963,2000-02-29,158769.252843909
ZSFH,99963,2000-01-31,158567.787491616
ZSFH,99963,1999-12-31,160670.0
ZSFH,99963,1999-11-30,160090.0
ZSFH,99963,1999-10-31,159569.0
ZSFH,99963,1999-09-30,159330.0
ZSFH,99963,1999-08-31,159086.0
ZSFH,99963,1999-07-31,158810.0
ZSFH,99963,1999-06-30,158530.0
ZSFH,99963,1999-05-31,158266.0
ZSFH,99963,1999-04-30,157927.0
ZSFH,99963,1999-03-31,157508.0
ZSFH,99963,1999-02-28,156733.0
ZSFH,99963,1999-01-31,156946.0
ZSFH,99963,1998-12-31,157313.0
ZSFH,99963,1998-11-30,157996.0
ZSFH,99963,1998-10-31,157833.0
ZSFH,99963,1998-09-30,157382.0
ZSFH,99963,1998-08-31,156633.0
ZSFH,99963,1998-07-31,155522.0
ZSFH,99963,1998-06-30,155038.0
ZSFH,99963,1998-05-31,155391.0
ZSFH,99963,1998-04-30,156411.0
ZSFH,99963,1998-03-31,157064.0
ZSFH,99963,1998-02-28,156801.0
ZSFH,99963,1998-01-31,156028.0
ZSFH,99963,1997-12-31,155884.0
ZSFH,99963,1997-11-30,156834.0
ZSFH,99963,1997-10-31,157957.0
ZSFH,99963,1997-09-30,158842.0
ZSFH,99963,1997-08-31,159699.0
ZSFH,99963,1997-07-31,160775.0
ZSFH,99963,1997-06-30,161404.0
ZSFH,99963,1997-05-31,160614.0
ZSFH,99963,1997-04-30,158491.0
ZSFH,99963,1997-03-31,156088.0
ZSFH,99963,1997-02-28,154614.0
ZSFH,99963,1997-01-31,153457.0
ZSFH,99963,1996-12-31,151764.0
ZSFH,99963,1996-11-30,149197.0
ZSFH,99963,1996-10-31,146866.0
ZSFH,99963,1996-09-30,144823.0
ZSFH,99963,1996-08-31,142959.0
ZSFH,99963,1996-07-31,141107.0
ZSFH,99963,1996-06-30,139273.0
ZSFH,99963,1996-05-31,137965.0
ZSFH,99963,1996-04-30,137234.0
ZSFH,99963,1996-03-31,136818.0
ZSFH,99963,1996-02-29,136694.0
ZSFH,99963,1996-01-31,136243.0
ZSFH,99962,2023-09-30,552255.763333858
ZSFH,99962,2023-08-31,549460.838572746
ZSFH,99962,2023-07-31,545357.663297485
ZSFH,99962,2023-06-30,540869.349684517
ZSFH,99962,2023-05-31,537066.409305527
ZSFH,99962,2023-04-30,534334.359536337
ZSFH,99962,2023-03-31,532848.971790879
ZSFH,99962,2023-02-28,533332.285835209
ZSFH,99962,2023-01-31,535290.470112723
ZSFH,99962,2022-12-31,537912.505425614
ZSFH,99962,2022-11-30,539489.690853577
ZSFH,99962,2022-10-31,541779.322171385
ZSFH,99962,2022-09-30,546755.214486045
ZSFH,99962,2022-08-31,553688.364838556
ZSFH,99962,2022-07-31,558594.229574997
ZSFH,99962,2022-06-30,558514.944820392
ZSFH,99962,2022-05-31,552888.088224391
ZSFH,99962,2022-04-30,543601.084668277
ZSFH,99962,2022-03-31,531811.146682807
ZSFH,99962,2022-02-28,519968.195174747
ZSFH,99962,2022-01-31,510209.720149332
ZSFH,99962,2021-12-31,502686.64463668
ZSFH,99962,2021-11-30,497453.246036232
ZSFH,99962,2021-10-31,492981.990108601
ZSFH,99962,2021-09-30,488978.893728231
ZSFH,99962,2021-08-31,484172.976702178
ZSFH,99962,2021-07-31,477961.904344024
ZSFH,99962,2021-06-30,470334.802539123
ZSFH,99962,2021-05-31,461950.652345886
ZSFH,99962,2021-04-30,453062.823540014
ZSFH,99962,2021-03-31,444186.626029409
ZSFH,99962,2021-02-28,435928.073804124
ZSFH,99962,2021-01-31,428992.937262513
ZSFH,99962,2020-12-31,422860.040581212
ZSFH,99962,2020-11-30,416962.805170221
ZSFH,99962,2020-10-31,411145.286950218
ZSFH,99962,2020-09-30,406209.172929946
ZSFH,99962,2020-08-31,402634.965746536
ZSFH,99962,2020-07-31,400853.600280568
ZSFH,99962,2020-06-30,400693.761504129
ZSFH,99962,2020-05-31,400459.39825227
ZSFH,99962,2020-04-30,399103.987064237
ZSFH,99962,2020-03-31,396077.787729726
ZSFH,99962,2020-02-29,392323.669282509
ZSFH,99962,2020-01-31,388812.463388762
ZSFH,99962,2019-12-31,385769.218743849
ZSFH,99962,2019-11-30,383515.261044038
ZSFH,99962,2019-10-31,381865.163992891
ZSFH,99962,2019-09-30,380978.044360874
ZSFH,99962,2019-08-31,380619.361562124
ZSFH,99962,2019-07-31,380591.410867594
ZSFH,99962,2019-06-30,380460.078937372
ZSFH,99962,2019-05-31,380022.230136119
ZSFH,99962,2019-04-30,379036.088331689
ZSFH,99962,2019-03-31,377557.097368942
ZSFH,99962,2019-02-28,376021.344363556
ZSFH,99962,2019-01-31,374400.980536907
ZSFH,99962,2018-12-31,373375.626197665
ZSFH,99962,2018-11-30,372611.675573578
ZSFH,99962,2018-10-31,372259.908257734
ZSFH,99962,2018-09-30,371954.974430672
ZSFH,99962,2018-08-31,370566.26198818
ZSFH,99962,2018-07-31,369384.251193662
ZSFH,99962,2018-06-30,367479.285864192
ZSFH,99962,2018-05-31,366293.63420212
ZSFH,99962,2018-04-30,363740.43167727
ZSFH,99962,2018-03-31,360946.341275241
ZSFH,99962,2018-02-28,357872.6499457
ZSFH,99962,2018-01-31,355381.08292878
ZSFH,99962,2017-12-31,353306.843690153
ZSFH,99962,2017-11-30,351441.175442444
ZSFH,99962,2017-10-31,349699.011478832
ZSFH,99962,2017-09-30,348083.332335393
ZSFH,99962,2017-08-31,346341.720211328
ZSFH,99962,2017-07-31,344639.204071196
ZSFH,99962,2017-06-30,342786.127549294
ZSFH,99962,2017-05-31,340476.035322945
ZSFH,99962,2017-04-30,337467.383771366
ZSFH,99962,2017-03-31,334019.041784321
ZSFH,99962,2017-02-28,330866.721178822
ZSFH,99962,2017-01-31,328037.627385827
ZSFH,99962,2016-12-31,325572.012754293
ZSFH,99962,2016-11-30,323340.150102209
ZSFH,99962,2016-10-31,321551.851751828
ZSFH,99962,2016-09-30,319756.542382145
ZSFH,99962,2016-08-31,317664.052085235
ZSFH,99962,2016-07-31,315444.650704603
ZSFH,99962,2016-06-30,313006.614860647
ZSFH,99962,2016-05-31,310735.448645931
ZSFH,99962,2016-04-30,308288.606876711
ZSFH,99962,2016-03-31,305908.046021072
ZSFH,99962,2016-02-29,303200.65049804
ZSFH,99962,2016-01-31,300139.137146695
ZSFH,99962,2015-12-31,296901.580004137
ZSFH,99962,2015-11-30,294185.240206742
ZSFH,99962,2015-10-31,291701.117938546
ZSFH,99962,2015-09-30,289570.764921994
ZSFH,99962,2015-08-31,286986.47010078
ZSFH,99962,2015-07-31,284797.388269675
ZSFH,99962,2015-06-30,282293.986466506
ZSFH,99962,2015-05-31,280289.116172247
ZSFH,99962,2015-04-30,278194.301545924
ZSFH,99962,2015-03-31,276236.132163385
ZSFH,99962,2015-02-28,273864.086586729
ZSFH,99962,2015-01-31,271303.667472938
ZSFH,99962,2014-12-31,268999.427704755
ZSFH,99962,2014-11-30,267291.006635717
ZSFH,99962,2014-10-31,265738.945778067
ZSFH,99962,2014-09-30,264341.217597716
ZSFH,99962,2014-08-31,262592.598122956
ZSFH,99962,2014-07-31,261318.654118025
ZSFH,99962,2014-06-30,259852.341215364
ZSFH,99962,2014-05-31,258771.520517272
ZSFH,99962,2014-04-30,256938.865895587
ZSFH,99962,2014-03-31,255127.095869541
ZSFH,99962,2014-02-28,253002.062848308
ZSFH,99962,2014-01-31,251004.675694366
ZSFH,99962,2013-12-31,249076.197806669
ZSFH,99962,2013-11-30,247075.536221616
ZSFH,99962,2013-10-31,244942.299046021
ZSFH,99962,2013-09-30,242614.864035181
ZSFH,99962,2013-08-31,240015.802877789
ZSFH,99962,2013-07-31,237587.72021925
ZSFH,99962,2013-06-30,234929.961860584
ZSFH,99962,2013-05-31,232674.263787721
ZSFH,99962,2013-04-30,230314.674671664
ZSFH,99962,2013-03-31,228148.446481816
ZSFH,99962,2013-02-28,225740.288160768
ZSFH,99962,2013-01-31,223483.686489877
ZSFH,99962,2012-12-31,221550.958882531
ZSFH,99962,2012-11-30,219984.319170901
ZSFH,99962,2012-10-31,218247.700935406
ZSFH,99962,2012-09-30,216880.487091985
ZSFH,99962,2012-08-31,215620.128725563
ZSFH,99962,2012-07-31,215280.434909694
ZSFH,99962,2012-06-30,215173.211155466
ZSFH,99962,2012-05-31,215862.880238347
ZSFH,99962,2012-04-30,217040.845560791
ZSFH,99962,2012-03-31,218848.942925523
ZSFH,99962,2012-02-29,219984.706995141
ZSFH,99962,2012-01-31,220428.886860845
ZSFH,99962,2011-12-31,220585.850018168
ZSFH,99962,2011-11-30,221130.59166942
ZSFH,99962,2011-10-31,223130.505782605
ZSFH,99962,2011-09-30,225094.189039816
ZSFH,99962,2011-08-31,227410.021542263
ZSFH,99962,2011-07-31,227917.049050418
ZSFH,99962,2011-06-30,229024.860568779
ZSFH,99962,2011-05-31,230595.470587005
ZSFH,99962,2011-04-30,233301.23048214
ZSFH,99962,2011-03-31,234439.512222731
ZSFH,99962,2011-02-28,235392.972649301
ZSFH,99962,2011-01-31,237190.607574007
ZSFH,99962,2010-12-31,240314.218157449
ZSFH,99962,2010-11-30,243575.768189943
ZSFH,99962,2010-10-31,245761.061550134
ZSFH,99962,2010-09-30,247976.977202458
ZSFH,99962,2010-08-31,250188.864420663
ZSFH,99962,2010-07-31,252591.925523673
ZSFH,99962,2010-06-30,254135.0945844
ZSFH,99962,2010-05-31,253459.395250263
ZSFH,99962,2010-04-30,251903.153990823
ZSFH,99962,2010-03-31,251155.418177183
ZSFH,99962,2010-02-28,251092.844679208
ZSFH,99962,2010-01-31,250406.521054036
ZSFH,99962,2009-12-31,248448.411729849
ZSFH,99962,2009-11-30,246824.092807827
ZSFH,99962,2009-10-31,246342.416729464
ZSFH,99962,2009-09-30,247253.421494875
ZSFH,99962,2009-08-31,249165.701312523
ZSFH,99962,2009-07-31,252390.631902215
ZSFH,99962,2009-06-30,255239.346869468
ZSFH,99962,2009-05-31,258685.514081751
ZSFH,99962,2009-04-30,261684.345020098
ZSFH,99962,2009-03-31,264481.19252609
ZSFH,99962,2009-02-28,267213.907690942
ZSFH,99962,2009-01-31,270804.463992423
ZSFH,99962,2008-12-31,275206.874815158
ZSFH,99962,2008-11-30,279143.035755898
ZSFH,99962,2008-10-31,282223.340507592
ZSFH,99962,2008-09-30,285371.897246284
ZSFH,99962,2008-08-31,288653.768464447
ZSFH,99962,2008-07-31,291770.299172236
ZSFH,99962,2008-06-30,295346.000637563
ZSFH,99962,2008-05-31,299397.995718576
ZSFH,99962,2008-04-30,303150.55373112
ZSFH,99962,2008-03-31,306124.246784898
ZSFH,99962,2008-02-29,308978.772488241
ZSFH,99962,2008-01-31,312038.41456325
ZSFH,99962,2007-12-31,315329.511079294
ZSFH,99962,2007-11-30,317476.069000575
ZSFH,99962,2007-10-31,319034.157214995
ZSFH,99962,2007-09-30,319716.842375699
ZSFH,99962,2007-08-31,320209.765931992
ZSFH,99962,2007-07-31,321089.393231126
ZSFH,99962,2007-06-30,321242.775426683
ZSFH,99962,2007-05-31,321127.043139568
ZSFH,99962,2007-04-30,320035.792534183
ZSFH,99962,2007-03-31,319200.189646722
ZSFH,99962,2007-02-28,318335.983015197
ZSFH,99962,2007-01-31,317647.62294639
ZSFH,99962,2006-12-31,317268.965274207
ZSFH,99962,2006-11-30,318021.462246679
ZSFH,99962,2006-10-31,318869.853716206
ZSFH,99962,2006-09-30,319077.544292104
ZSFH,99962,2006-08-31,318223.891228506
ZSFH,99962,2006-07-31,316667.707749817
ZSFH,99962,2006-06-30,315007.710816097
ZSFH,99962,2006-05-31,312024.822637925
ZSFH,99962,2006-04-30,309220.565698235
ZSFH,99962,2006-03-31,306319.254908272
ZSFH,99962,2006-02-28,304018.162076339
ZSFH,99962,2006-01-31,300681.729076646
